Author_ID,Affiliation
2007619446.0,Google Research
93344678.0,ETH Zurich
49960699.0,NVIDIA Research
70284781.0,Google Research
88157862.0,OpenAI
2158625346.0,Adobe Research
2292351109.0,University of Toronto
2292205846.0,Google Research
2228271705.0,University of Cambridge
2292731898.0,Adobe Research
15057497.0,OpenAI
2241137373.0,Universitat Politecnica de Catalunya
1662806370.0,AWS
2250206934.0,Intel Labs
97327920.0,MIT
2250122075.0,Adobe Research
2250158179.0,University of Toronto
2111964.0,Universitat Politecnica de Catalunya
2140541021.0,Google Research
113054314.0,DeepMind
98127546.0,AWS
2675617.0,Meta AI
152270990.0,Adobe Research
1453924341.0,Universitat Politecnica de Catalunya
144760655.0,DeepMind
2237316063.0,AWS
31837119.0,OpenAI
145400502.0,University of Toronto
2111155094.0,NVIDIA Research
1905832.0,Adobe Research
2007081196.0,Harvard University
2296824748.0,NVIDIA Research
2257329877.0,AWS
2296838945.0,"University of California, Berkeley"
2296849340.0,Stanford University
2296840329.0,AWS
3192475.0,University of Cambridge
2296845427.0,Universitat Politecnica de Catalunya
2296838366.0,Harvard University
2166095458.0,"University of California, Berkeley"
2323872882.0,IBM Research
2323877918.0,University of Cambridge
2268201974.0,Adobe Research
1400286111.0,OpenAI
2268076604.0,Meta AI
2268076586.0,Meta AI
2220241357.0,Microsoft Research
2268069503.0,OpenAI
2268068260.0,Microsoft Research
31138924.0,Meta AI
6388538.0,OpenAI
15524501.0,Harvard University
2059708712.0,IBM Research
10328018.0,OpenAI
153084611.0,OpenAI
102218493.0,Intel Labs
1404875068.0,Google Research
2057098.0,Universitat Politecnica de Catalunya
40516637.0,AWS
145181054.0,Google Research
2006020008.0,Adobe Research
107774505.0,"University of California, Berkeley"
101734118.0,MIT
145516152.0,Harvard University
2985034.0,DeepMind
38930076.0,University of Cambridge
144666283.0,University of Toronto
38459018.0,Adobe Research
94744039.0,Google Research
2224542341.0,"University of California, Berkeley"
95396530.0,Stanford University
2258298788.0,Google Research
2216348121.0,NVIDIA Research
1865800402.0,University of Cambridge
2295226237.0,Intel Labs
2067020770.0,Intel Labs
2315926886.0,DeepMind
1573661286.0,AWS
2315926108.0,AWS
2257024037.0,Meta AI
2341536104.0,"University of California, Berkeley"
2249427869.0,NVIDIA Research
2309122765.0,Intel Labs
2305691290.0,Universitat Politecnica de Catalunya
2341533065.0,MIT
49417391.0,MIT
2326364376.0,Intel Labs
117573565.0,DeepMind
2326365031.0,University of Toronto
1403267048.0,OpenAI
1792578.0,MIT
1796247.0,IBM Research
40498886.0,University of Toronto
2124521724.0,IBM Research
71706730.0,University of Toronto
9255319.0,Harvard University
2317915.0,Adobe Research
2076257351.0,OpenAI
8552088.0,Adobe Research
3113695.0,Intel Labs
144395551.0,Intel Labs
51480852.0,Google Research
2025112.0,DeepMind
2110134563.0,Microsoft Research
2108880610.0,Adobe Research
104810796.0,IBM Research
82528264.0,AWS
2315228661.0,University of Cambridge
1845635.0,Microsoft Research
2314787559.0,ETH Zurich
145508283.0,DeepMind
2825246.0,Microsoft Research
2690172.0,MIT
1740145.0,MIT
2049054624.0,IBM Research
1818234319.0,NVIDIA Research
2143470218.0,Adobe Research
5463433.0,Google Research
2109624445.0,University of Toronto
1687728.0,Google Research
2456955.0,Intel Labs
2928835.0,NVIDIA Research
3282877.0,University of Cambridge
2259100.0,Microsoft Research
50655248.0,Meta AI
2082372.0,NVIDIA Research
2144568807.0,IBM Research
2253276850.0,AWS
23206303.0,Google Research
2296471968.0,IBM Research
2336458846.0,OpenAI
2339931706.0,ETH Zurich
2345821727.0,Adobe Research
2343041314.0,Harvard University
2339219483.0,AWS
2343649881.0,Intel Labs
2339220785.0,"University of California, Berkeley"
2345849896.0,Microsoft Research
2265473695.0,Microsoft Research
2265520885.0,Universitat Politecnica de Catalunya
40564012.0,Harvard University
2237754404.0,University of Cambridge
13411193.0,Universitat Politecnica de Catalunya
10394554.0,Microsoft Research
35868722.0,Universitat Politecnica de Catalunya
1412797280.0,DeepMind
2132924372.0,Harvard University
8176300.0,AWS
4324998.0,"University of California, Berkeley"
3859485.0,Adobe Research
87011304.0,ETH Zurich
51173141.0,OpenAI
2132941884.0,IBM Research
2134751475.0,Intel Labs
2064082543.0,MIT
2017132416.0,Adobe Research
1471683275.0,AWS
2363528.0,Universitat Politecnica de Catalunya
8973988.0,Stanford University
3734741.0,Harvard University
48463317.0,Adobe Research
123637526.0,OpenAI
3395690.0,NVIDIA Research
2131352.0,"University of California, Berkeley"
144085811.0,Adobe Research
2298077620.0,IBM Research
32917482.0,DeepMind
2260631065.0,Stanford University
2837687.0,Google Research
1686270.0,Google Research
143780630.0,MIT
2148289458.0,Stanford University
1693523.0,NVIDIA Research
1992555.0,MIT
1491237881.0,Adobe Research
2080499728.0,NVIDIA Research
38773650.0,Adobe Research
2277549395.0,Google Research
3364814.0,ETH Zurich
3343817.0,Intel Labs
2295761535.0,Intel Labs
3093729.0,Google Research
2315367092.0,DeepMind
1396411124.0,Adobe Research
2295763566.0,Adobe Research
50459267.0,OpenAI
51170193.0,AWS
3379298.0,OpenAI
143612725.0,Universitat Politecnica de Catalunya
1770395.0,ETH Zurich
145850486.0,ETH Zurich
145678691.0,AWS
1573361268.0,IBM Research
11728316.0,Stanford University
144256374.0,OpenAI
2343930978.0,University of Cambridge
2343924351.0,University of Toronto
2343930877.0,Meta AI
2343932648.0,Google Research
2330133086.0,NVIDIA Research
114806010.0,University of Toronto
34788773.0,Universitat Politecnica de Catalunya
2221758468.0,"University of California, Berkeley"
2311614945.0,ETH Zurich
2249624113.0,Google Research
2167286367.0,NVIDIA Research
2221537054.0,Meta AI
2311457601.0,"University of California, Berkeley"
2311816196.0,DeepMind
2311457269.0,Harvard University
,DeepMind
47029485.0,MIT
145351366.0,AWS
2156153119.0,Adobe Research
5156240.0,IBM Research
51266051.0,DeepMind
2111609309.0,Stanford University
10915901.0,ETH Zurich
2027016864.0,NVIDIA Research
2154943626.0,Adobe Research
2142289797.0,University of Toronto
2315045.0,Adobe Research
38217938.0,Meta AI
50573679.0,Meta AI
2118029605.0,ETH Zurich
144970602.0,MIT
2070270377.0,IBM Research
1790073.0,ETH Zurich
116506705.0,Harvard University
2092490343.0,Universitat Politecnica de Catalunya
144010127.0,"University of California, Berkeley"
3064304.0,"University of California, Berkeley"
143879680.0,Google Research
2171515450.0,OpenAI
2283151989.0,Adobe Research
2183450331.0,"University of California, Berkeley"
2297639944.0,"University of California, Berkeley"
2297562560.0,Meta AI
2138523055.0,MIT
2318080021.0,Microsoft Research
2318069573.0,AWS
1809387553.0,Intel Labs
2328292462.0,ETH Zurich
31249935.0,ETH Zurich
2298465626.0,IBM Research
41037178.0,Adobe Research
98884159.0,Intel Labs
144461881.0,IBM Research
1683066845.0,University of Toronto
2005543466.0,MIT
39724649.0,ETH Zurich
2005523802.0,IBM Research
2005222538.0,MIT
97494650.0,Meta AI
2005430301.0,IBM Research
2004617613.0,OpenAI
1382832269.0,University of Toronto
2117103880.0,Adobe Research
2110905.0,Adobe Research
38916898.0,Microsoft Research
35265720.0,Harvard University
2872756.0,NVIDIA Research
2250039140.0,ETH Zurich
143799272.0,Google Research
2784368.0,OpenAI
2068611376.0,Meta AI
1830412825.0,University of Cambridge
5371772.0,University of Cambridge
46611479.0,Universitat Politecnica de Catalunya
2148536328.0,Universitat Politecnica de Catalunya
2143549636.0,Intel Labs
31682040.0,Intel Labs
2163319579.0,NVIDIA Research
2163320822.0,ETH Zurich
2163320765.0,Stanford University
2163321391.0,Adobe Research
2109432754.0,ETH Zurich
2075377374.0,Stanford University
49307645.0,DeepMind
1713329.0,IBM Research
1763020.0,AWS
1709518.0,University of Cambridge
2068006437.0,"University of California, Berkeley"
2287962033.0,NVIDIA Research
2279481335.0,ETH Zurich
2378919.0,"University of California, Berkeley"
69938484.0,Adobe Research
13834779.0,Stanford University
2092359213.0,Stanford University
1416711090.0,OpenAI
2273972386.0,MIT
1629509028.0,Meta AI
2425652.0,University of Cambridge
152163988.0,DeepMind
1937193.0,MIT
6148099.0,Stanford University
1491726224.0,Meta AI
2149250323.0,Stanford University
108345623.0,Universitat Politecnica de Catalunya
2146709950.0,OpenAI
2110683490.0,Google Research
2109803227.0,MIT
2158586628.0,ETH Zurich
7893127.0,MIT
2336141538.0,University of Cambridge
2336246022.0,Meta AI
2113326933.0,Harvard University
2262083284.0,Stanford University
2327864577.0,AWS
2332145446.0,Universitat Politecnica de Catalunya
2199322527.0,Google Research
2149538895.0,Adobe Research
2798136.0,AWS
151104072.0,DeepMind
35432676.0,Intel Labs
1682336.0,University of Cambridge
3027741.0,MIT
1845870613.0,Universitat Politecnica de Catalunya
46651287.0,Stanford University
145648555.0,Universitat Politecnica de Catalunya
2109496569.0,University of Toronto
2152721408.0,Stanford University
1838264.0,Stanford University
47885718.0,OpenAI
2112820873.0,Harvard University
6989114.0,NVIDIA Research
49679382.0,University of Cambridge
2110343231.0,AWS
21805338.0,Google Research
2349478.0,NVIDIA Research
25173634.0,Universitat Politecnica de Catalunya
2089333.0,Microsoft Research
40348219.0,Adobe Research
143631962.0,Adobe Research
1754491.0,University of Cambridge
145086335.0,NVIDIA Research
2273444328.0,ETH Zurich
49170958.0,Intel Labs
2242129.0,Intel Labs
2821001.0,OpenAI
2996101.0,Meta AI
1716140.0,Microsoft Research
1746953.0,University of Toronto
2107991276.0,OpenAI
2176277969.0,Google Research
2176367738.0,Harvard University
2764370.0,University of Cambridge
1429644956.0,MIT
32445208.0,University of Cambridge
143993049.0,IBM Research
7443096.0,Intel Labs
2140414538.0,IBM Research
144474786.0,Intel Labs
1606631052.0,DeepMind
46890734.0,AWS
2109903853.0,"University of California, Berkeley"
2108236750.0,Harvard University
2143183485.0,Universitat Politecnica de Catalunya
2217527852.0,Harvard University
122746553.0,Intel Labs
2209318207.0,Intel Labs
47825073.0,University of Cambridge
2171089846.0,University of Toronto
2217583667.0,Intel Labs
2127381476.0,Intel Labs
2203255945.0,Harvard University
5113985.0,OpenAI
6670979.0,University of Cambridge
32987037.0,Adobe Research
2301456280.0,AWS
2301456917.0,Intel Labs
2301456880.0,AWS
2301457158.0,Google Research
145502027.0,University of Toronto
49800767.0,Google Research
1715339.0,Universitat Politecnica de Catalunya
1869443.0,Universitat Politecnica de Catalunya
1699184.0,IBM Research
2341152.0,DeepMind
2284589645.0,Microsoft Research
40055142.0,Universitat Politecnica de Catalunya
2220225377.0,Microsoft Research
2284315906.0,University of Toronto
2212779451.0,University of Toronto
2284322584.0,OpenAI
2496150.0,Harvard University
2284324431.0,"University of California, Berkeley"
2250078739.0,Harvard University
2166292082.0,"University of California, Berkeley"
2107942948.0,MIT
50109653.0,OpenAI
1388444445.0,Universitat Politecnica de Catalunya
2113229282.0,Stanford University
2106614719.0,Intel Labs
117148565.0,"University of California, Berkeley"
108618107.0,AWS
1631291481.0,Meta AI
40902088.0,IBM Research
2370826.0,AWS
1471263888.0,Meta AI
2106488024.0,MIT
2151212957.0,ETH Zurich
2164773572.0,Harvard University
1791176331.0,ETH Zurich
51160636.0,ETH Zurich
10749586.0,MIT
3462777.0,Meta AI
151420454.0,Universitat Politecnica de Catalunya
49784582.0,University of Cambridge
144793101.0,IBM Research
49030166.0,Adobe Research
1769056.0,University of Toronto
143986637.0,IBM Research
1864048336.0,NVIDIA Research
2101395648.0,University of Toronto
3614493.0,Harvard University
47527104.0,University of Cambridge
145105283.0,University of Toronto
2004415152.0,AWS
123317618.0,Microsoft Research
10762902.0,OpenAI
2133769321.0,NVIDIA Research
2055494867.0,Intel Labs
40451323.0,Adobe Research
1397286739.0,Microsoft Research
152762383.0,DeepMind
40642247.0,Harvard University
2067928143.0,Microsoft Research
153906595.0,ETH Zurich
2005805289.0,Meta AI
1456147509.0,NVIDIA Research
2236388442.0,University of Cambridge
2155610656.0,"University of California, Berkeley"
2108710355.0,University of Cambridge
2146379306.0,University of Cambridge
47629206.0,NVIDIA Research
8090588.0,Universitat Politecnica de Catalunya
2336892288.0,IBM Research
2336889297.0,Microsoft Research
2336890541.0,Universitat Politecnica de Catalunya
2336888876.0,"University of California, Berkeley"
2336889646.0,Google Research
2336892247.0,Google Research
2296349233.0,University of Cambridge
47350595.0,Harvard University
2146890947.0,University of Cambridge
1402012203.0,DeepMind
40586945.0,IBM Research
2971695.0,University of Cambridge
2057273909.0,Google Research
2830340.0,University of Cambridge
20295684.0,OpenAI
3084320.0,NVIDIA Research
2300714018.0,NVIDIA Research
2300498524.0,Universitat Politecnica de Catalunya
107691802.0,AWS
39934720.0,IBM Research
108369486.0,IBM Research
2238575287.0,MIT
2211951391.0,Google Research
2332071713.0,IBM Research
2332071470.0,OpenAI
2757420.0,ETH Zurich
144971017.0,MIT
151113774.0,Adobe Research
152622072.0,Harvard University
1688355.0,OpenAI
2144251699.0,"University of California, Berkeley"
1576266923.0,Universitat Politecnica de Catalunya
2118765295.0,Harvard University
145639692.0,Intel Labs
144033656.0,Harvard University
2738247.0,Intel Labs
145339203.0,DeepMind
2118878902.0,University of Toronto
2072804942.0,Microsoft Research
46935802.0,University of Toronto
2295117580.0,IBM Research
2294985470.0,Stanford University
2154901086.0,Meta AI
2266146826.0,NVIDIA Research
2110428458.0,DeepMind
2221290055.0,OpenAI
2218737523.0,Meta AI
2059358589.0,Stanford University
1395086006.0,Harvard University
2315092655.0,ETH Zurich
2316755864.0,"University of California, Berkeley"
2135277815.0,Universitat Politecnica de Catalunya
3408086.0,ETH Zurich
9666956.0,University of Cambridge
46719775.0,NVIDIA Research
145407517.0,DeepMind
2314455767.0,DeepMind
2215939951.0,Intel Labs
2314444012.0,Stanford University
2188959290.0,Universitat Politecnica de Catalunya
2314901143.0,DeepMind
2214662748.0,University of Cambridge
2276077186.0,IBM Research
40381948.0,Google Research
2207947.0,DeepMind
2665454.0,DeepMind
144892532.0,Microsoft Research
2555887.0,Microsoft Research
2209043.0,Microsoft Research
2774931.0,AWS
145481292.0,NVIDIA Research
2271901441.0,Harvard University
2272261103.0,AWS
2271802749.0,ETH Zurich
2316469886.0,Stanford University
50133881.0,ETH Zurich
1911979413.0,IBM Research
2355470.0,Stanford University
7002272.0,OpenAI
48052757.0,OpenAI
