DOI,Field_ID
10.1007/s42514-021-00083-8,2
10.1016/J.JMMM.2018.10.043,6
10.1016/J.JMMM.2018.10.043,13
10.1016/J.JMMM.2018.10.043,3
10.1016/J.JMMM.2018.10.029,5
10.1016/J.JMMM.2018.10.029,6
10.1016/J.JMMM.2018.10.029,13
10.1016/J.JMMM.2018.10.029,3
10.1016/J.SNA.2018.09.010,13
10.1016/J.SNA.2018.09.010,11
10.1016/J.SNA.2018.09.010,3
10.22078/JPST.2017.2706.1459,1
10.22078/JPST.2017.2706.1459,14
10.22078/JPST.2017.2706.1459,3
10.1039/c8sm00704g,3
10.1039/c8sm00704g,6
10.1039/c8sm00704g,13
10.1039/c8sm00704g,5
10.1007/S11071-017-4006-Z,6
10.1007/S11071-017-4006-Z,13
10.1007/s13367-018-0004-z,6
10.1007/s13367-018-0004-z,13
10.1007/s13367-018-0004-z,3
10.1007/S40430-018-1066-Z,6
10.1007/S40430-018-1066-Z,13
10.1007/S40430-018-1066-Z,3
10.1016/J.COLSURFA.2017.09.019,6
10.59324/ejtas.2023.1(6).110,2
10.59324/ejtas.2023.1(6).110,3
10.59324/ejtas.2023.1(6).110,5
10.14445/22315381/ijett-v68i10p208,5
10.14445/22315381/ijett-v68i10p208,3
10.14445/22315381/ijett-v68i10p208,2
10.1007/s10916-018-1038-y,5
10.1007/s10916-018-1038-y,2
10.1007/s10916-017-0732-5,2
10.1007/s10916-017-0732-5,5
10.1007/s10916-017-0703-x,5
10.1007/s10916-017-0703-x,2
10.1016/J.BSPC.2017.01.012,2
10.1016/J.BSPC.2017.01.012,5
10.1016/j.ekir.2017.01.014,5
10.1109/ICCITECHN.2016.7860215,5
10.1109/ICCITECHN.2016.7860215,2
10.1109/ELMAR.2019.8918840,5
10.1109/ELMAR.2019.8918840,4
10.1109/ELMAR.2019.8918840,2
10.1109/ICMLA.2018.00085,2
10.1016/J.COMPEDU.2018.06.023,8
10.1016/J.COMPEDU.2018.06.023,2
10.1177/0735633117697020,8
10.1177/0735633117697020,4
10.1177/0735633117697020,2
10.1109/ICICOS.2017.8276348,8
10.1109/ICICOS.2017.8276348,2
10.1111/jcal.12197,8
10.1111/jcal.12197,2
10.1016/J.CHB.2016.11.028,4
10.1016/J.CHB.2016.11.028,8
10.1016/J.CHB.2016.11.028,2
10.3390/s20051459,2
10.3390/s20051459,6
10.3390/s20051459,3
10.3390/s20051459,5
10.1109/TSM.2019.2897690,3
10.1109/TSM.2019.2897690,2
10.1109/TNNLS.2018.2876865,5
10.1109/TNNLS.2018.2876865,2
10.1109/CVPR.2009.5206848,2
10.3844/AJASSP.2005.1606.1609,2
10.2139/ssrn.3703117,12
10.2139/ssrn.3703117,1
10.2139/ssrn.3703117,16
10.1016/j.eneco.2020.104841,1
10.1016/j.eneco.2020.104841,16
10.5547/01956574.41.5.dkaf,1
10.5547/01956574.41.5.dkaf,16
10.3386/w27262,1
10.3386/w27262,16
10.3386/w27262,3
10.1016/J.RSER.2018.04.009,1
10.1016/J.RSER.2018.04.009,16
10.1145/3610661.3617602,2
10.1145/3656580,2
10.1016/j.jbi.2022.104079,2
10.1016/j.jbi.2022.104079,5
10.1145/3459930.3469551,5
10.1145/3459930.3469551,2
10.1038/s41598-020-78212-6,2
10.1038/s41598-020-78212-6,5
10.18653/v1/2020.clinicalnlp-1.2,5
10.18653/v1/2020.clinicalnlp-1.2,2
10.1148/radiol.2019191061,2
10.1148/radiol.2019191061,5
10.1016/j.msard.2019.101884,5
10.1609/AAAI.V34I05.6376,2
10.1001/jamaneurol.2019.0330,5
10.1016/j.jocn.2021.11.037,2
10.1016/j.jocn.2021.11.037,3
10.1016/j.jocn.2021.11.037,5
10.1016/j.wneu.2020.05.043,5
10.1016/j.spinee.2019.09.007,2
10.1016/j.spinee.2019.09.007,5
10.1016/j.spinee.2018.08.016,5
10.1089/neu.2017.5403,5
10.1016/j.apmr.2017.05.020,4
10.1016/j.apmr.2017.05.020,5
10.1089/neu.2017.5321,5
10.1016/j.spinee.2017.05.031,5
10.1089/neu.2016.4955,5
10.1016/j.apmr.2016.04.014,5
10.1097/HJH.0000000000002520,5
10.1097/HJH.0000000000002510,5
10.1371/journal.pone.0231300,5
10.1371/journal.pone.0231300,2
10.1016/j.ando.2019.10.001,5
10.1097/SLA.0000000000003200,5
10.1161/HYPERTENSIONAHA.118.11382,5
10.1210/jc.2018-00059,5
10.1007/bfb0093144,11
10.1109/ICASSP.2017.7952619,11
10.1109/ICASSP.2017.7952619,2
10.1109/ICASSP.2016.7472577,11
10.1109/ICASSP.2016.7472577,2
10.1109/MSP.2015.2481563,11
10.1109/MSP.2015.2481563,2
10.1109/TSP.2016.2576427,11
10.1109/TSP.2016.2576427,2
10.1109/TIT.2016.2598574,11
10.1109/TIT.2016.2598574,2
10.1007/s10994-014-5470-z,2
10.1007/s10994-014-5470-z,11
10.1007/s10994-014-5470-z,5
10.38124/ijisrt/ijisrt24jul1500,16
10.38124/ijisrt/ijisrt24jul1500,17
10.38124/ijisrt/ijisrt24jul957,1
10.38124/ijisrt/ijisrt24jul957,12
10.38124/ijisrt/ijisrt24jul957,10
10.38124/ijisrt/ijisrt24jul1398,1
10.38124/ijisrt/ijisrt24jul1398,12
10.38124/ijisrt/ijisrt24jul1165,12
10.38124/ijisrt/ijisrt24jul1165,5
10.38124/ijisrt/ijisrt24jul195,2
10.38124/ijisrt/ijisrt24jul195,15
10.38124/ijisrt/ijisrt24jul752,3
10.38124/ijisrt/ijisrt24jul654,12
10.38124/ijisrt/ijisrt24jul654,3
10.1109/TETCI.2024.3360282,3
10.1109/TETCI.2024.3360282,2
10.1109/SMC53992.2023.10394123,3
10.1109/SMC53992.2023.10394123,2
10.1109/SMC53992.2023.10394340,3
10.1109/SMC53992.2023.10394340,2
10.1049/cit2.12109,3
10.1049/cit2.12109,2
10.1016/j.engappai.2020.104112,3
10.1016/j.engappai.2020.104112,2
10.1080/09540091.2020.1832961,2
10.1016/S0167-4048(02)01106-9,3
10.1016/S0167-4048(02)01106-9,2
10.1016/j.procs.2015.08.220,2
10.1093/bioinformatics/btac793,9
10.1093/bioinformatics/btac793,7
10.1093/bioinformatics/btac793,5
10.1093/bioinformatics/btac793,2
10.1038/s41467-022-30449-7,2
10.1038/s41467-022-30449-7,5
10.1093/bib/bbac100,5
10.1093/bib/bbac100,2
10.1186/s13059-021-02540-7,9
10.1186/s13059-021-02540-7,2
10.1186/s13059-021-02540-7,5
10.1101/2021.11.04.467271,9
10.1101/2021.11.04.467271,2
10.1101/2021.11.04.467271,5
10.1093/bib/bbab408,2
10.1093/bib/bbab408,5
10.1038/s41467-022-30684-y,5
10.1038/s41467-022-30684-y,2
10.1038/s41467-022-30684-y,9
10.3390/su14084379,12
10.3390/su14084379,1
10.1016/j.agsy.2021.103343,2
10.1016/j.agsy.2021.103343,15
10.1002/er.7620,1
10.1002/er.7620,16
10.1002/er.7620,3
10.1038/d41586-021-02489-4,13
10.1038/d41586-021-02489-4,5
10.3390/electronics10161876,3
10.3390/electronics10161876,2
10.1155/2021/9126745,3
10.1155/2021/9126745,2
10.1038/s41598-021-92559-4,2
10.1038/s41598-021-92559-4,5
10.3233/jifs-189459,12
10.3233/jifs-189459,3
10.3233/jifs-189459,11
10.3233/jifs-189459,2
10.3390/SU13084214,1
10.3390/SU13084214,12
10.3390/SU13084214,2
10.21873/anticanres.14870,5
10.1007/s12149-024-01923-7,5
10.1007/s11517-024-03071-6,5
10.1007/s11517-024-03071-6,3
10.1007/s11517-024-03071-6,2
10.1148/radiol.231319,2
10.1148/radiol.231319,5
10.3390/diagnostics13233580,3
10.3390/diagnostics13233580,5
10.1007/s11547-023-01725-3,3
10.1007/s11547-023-01725-3,5
10.3390/diagnostics13061167,5
10.3390/cancers15030951,3
10.3390/cancers15030951,5
10.1109/NSS/MIC44845.2022.10399174,3
10.1109/NSS/MIC44845.2022.10399174,5
10.1016/j.neucom.2015.01.069,12
10.1016/j.neucom.2015.01.069,3
10.1016/j.neucom.2015.01.069,16
10.1016/j.neucom.2015.01.069,2
10.11648/J.SJAMS.20150303.17,12
10.11648/J.SJAMS.20150303.17,16
10.11648/J.SJAMS.20150303.17,3
10.1186/s12859-018-2375-z,5
10.1186/s12859-018-2375-z,9
10.1186/s12859-018-2375-z,2
10.7554/eLife.31657,9
10.7554/eLife.31657,3
10.7554/eLife.31657,5
10.1016/j.cels.2017.10.012,9
10.1016/j.cels.2017.10.012,5
10.1016/j.cell.2018.07.010,9
10.1016/j.cell.2018.07.010,2
10.1016/j.cell.2018.07.010,5
10.1104/pp.17.00961,9
10.1104/pp.17.00961,2
10.1104/pp.17.00961,5
10.1104/pp.17.00961,1
10.1172/jci.insight.93487,5
10.1172/jci.insight.93487,9
10.18637/JSS.V077.B02,2
10.18637/JSS.V077.B02,11
10.18637/JSS.V077.B02,9
10.1002/cyto.a.22702,5
10.1002/cyto.a.22702,2
10.1002/cyto.a.22702,9
10.1063/5.0165094,13
10.1063/5.0165094,3
10.1063/5.0156373,2
10.1063/5.0156373,13
10.1063/5.0156373,3
10.1103/physrevlett.132.024001,13
10.1103/physrevlett.132.024001,6
10.1103/physrevlett.132.024001,5
10.48550/arXiv.2208.11477,3
10.48550/arXiv.2208.11477,13
10.48550/arXiv.2208.11477,2
10.1063/5.0100100,6
10.1063/5.0100100,13
10.1063/5.0100100,3
10.1016/j.ndteint.2021.102595,2
10.1016/j.ndteint.2021.102595,13
10.1016/j.ndteint.2021.102595,3
10.1016/J.PHYSD.2020.132838,13
10.1016/J.PHYSD.2020.132838,3
10.1016/J.HEDP.2019.100705,6
10.1016/J.HEDP.2019.100705,13
10.1016/J.HEDP.2019.100705,3
10.1073/pnas.1717236115,13
10.1073/pnas.1717236115,5
10.1038/s41929-022-00896-y,7
10.1038/s41929-022-00896-y,2
10.1039/d2cp05083h,2
10.1039/d2cp05083h,3
10.1039/d2cp05083h,7
10.1039/d2cp05083h,5
10.1038/s41586-022-05639-4,2
10.1038/s41586-022-05639-4,7
10.1038/s41586-022-05639-4,5
10.1016/j.cej.2023.141612,2
10.1016/j.cej.2023.141612,7
10.1016/j.cej.2023.141612,3
10.1016/j.compchemeng.2022.108127,3
10.1016/j.compchemeng.2022.108127,7
10.1016/j.compchemeng.2022.108127,2
10.1016/j.ces.2022.118372,2
10.1016/j.ces.2022.118372,7
10.1016/j.ces.2022.118372,3
10.1021/acs.jpca.2c06513,2
10.1021/acs.jpca.2c06513,13
10.1021/acs.jpca.2c06513,7
10.1021/acs.jpca.2c06513,5
10.2139/ssrn.4167602,3
10.2139/ssrn.4167602,7
10.2139/ssrn.4167602,2
10.1016/j.jse.2021.10.022,5
10.1016/j.jse.2021.06.007,5
10.1016/j.jse.2021.02.015,5
10.1016/j.jse.2021.01.021,3
10.1016/j.jse.2021.01.021,5
10.1016/j.jse.2020.03.049,5
10.1016/j.arthro.2020.09.024,5
10.1016/j.jse.2020.09.007,3
10.1016/j.jse.2020.09.007,5
10.1016/j.arthro.2020.08.009,2
10.1016/j.arthro.2020.08.009,5
10.1016/j.jseint.2020.04.009,5
10.1016/j.jse.2019.09.043,4
10.1016/j.jse.2019.09.043,5
10.11591/ijece.v12i6.pp6675-6683,1
10.11591/ijece.v12i6.pp6675-6683,2
10.11591/ijece.v12i6.pp6675-6683,15
10.4186/ej.2022.26.10.57,2
10.4186/ej.2022.26.10.57,15
10.11591/ijece.v12i4.pp4172-4184,1
10.11591/ijece.v12i4.pp4172-4184,9
10.11591/ijece.v12i4.pp4172-4184,2
10.11591/ijece.v12i3.pp3005-3012,2
10.11591/ijece.v12i3.pp3005-3012,15
10.48550/arXiv.2205.14548,5
10.48550/arXiv.2205.14548,3
10.48550/arXiv.2205.14548,2
10.1186/s12880-022-00793-7,2
10.1186/s12880-022-00793-7,5
10.11591/ijece.v12i2.pp2108-2120,3
10.11591/ijece.v12i2.pp2108-2120,2
10.1016/j.autcon.2021.103989,3
10.1016/j.autcon.2021.103989,6
10.1016/j.autcon.2021.103989,2
10.1002/sim.8296,4
10.1002/sim.8296,5
10.1001/jama.2018.5602,2
10.1001/jama.2018.5602,5
10.1056/NEJMp1702071,2
10.1056/NEJMp1702071,5
10.1136/bmj.i6,11
10.1136/bmj.i6,5
10.7326/M14-0698,5
10.1097/EDE.0b013e3181c30fb2,11
10.1097/EDE.0b013e3181c30fb2,5
10.1007/978-0-387-77244-8,5
10.1016/J.JCLINEPI.2004.06.017,11
10.1016/J.JCLINEPI.2004.06.017,5
10.3390/make5030061,5
10.3390/make5030061,2
10.3389/fendo.2023.1224191,2
10.3389/fendo.2023.1224191,5
10.1016/j.measen.2023.100846,5
10.1016/j.measen.2023.100846,2
10.1016/j.measen.2023.100846,3
10.1186/s43067-023-00101-5,2
10.1186/s43067-023-00101-5,5
10.1007/s44230-023-00027-1,5
10.1007/s44230-023-00027-1,2
10.7717/peerj-cs.1394,2
10.7717/peerj-cs.1394,5
10.1109/ICAISS55157.2022.10011122,2
10.1016/j.compbiomed.2022.106172,5
10.1016/j.compbiomed.2022.106172,2
10.1002/hbm.22741,2
10.1002/hbm.22741,5
10.1016/j.neuroimage.2015.01.048,2
10.1016/j.neuroimage.2015.01.048,5
10.1016/j.neuroimage.2014.10.002,5
10.1016/j.neuroimage.2014.10.002,4
10.1016/j.neuroimage.2014.10.002,2
10.1002/hbm.22531,4
10.1002/hbm.22531,2
10.1002/hbm.22531,5
10.1007/978-3-319-10470-6_27,2
10.1007/978-3-319-10470-6_27,5
10.1212/WNL.0000000000000738,4
10.1212/WNL.0000000000000738,5
10.1002/hbm.22353,2
10.1002/hbm.22353,5
10.1002/hbm.22254,4
10.1002/hbm.22254,2
10.1002/hbm.22254,5
10.1016/j.comnet.2022.108902,3
10.1016/j.comnet.2022.108902,2
10.1109/MTTW.2019.8897238,3
10.1109/MTTW.2019.8897238,2
10.1002/9781119294016,3
10.1002/9781119294016,2
10.1109/SPAWC.2015.7226986,2
10.1109/SPAWC.2015.7226986,13
10.1109/SPAWC.2015.7226986,3
10.1007/s11276-015-0942-z,3
10.1007/s11276-015-0942-z,2
10.1109/ACCESS.2013.2260813,3
10.1109/ACCESS.2013.2260813,2
10.1109/MSP.2011.2178495,3
10.1109/MSP.2011.2178495,11
10.1109/MSP.2011.2178495,13
10.1109/MSP.2011.2178495,2
10.1109/TWC.2010.092810.091092,3
10.1109/TWC.2010.092810.091092,2
10.1145/1027527.1027730,2
10.1023/A:1011424425034,2
10.1109/CVPR.1997.609407,11
10.1109/CVPR.1997.609407,2
10.1109/cvpr.2005.3,2
10.3390/s21030930,5
10.3390/s21030930,2
10.3390/s21030930,15
10.1007/s00894-021-04674-8,9
10.1007/s00894-021-04674-8,2
10.1007/s00894-021-04674-8,7
10.1007/s00894-021-04674-8,5
10.1016/j.econlet.2020.109149,16
10.1016/j.econlet.2020.109149,11
10.1016/j.bspc.2019.101669,5
10.1016/j.bspc.2019.101669,3
10.1016/j.bspc.2019.101669,2
10.1016/J.JII.2018.09.001,5
10.1016/J.JII.2018.09.001,3
10.1016/J.JII.2018.09.001,2
10.1007/s11042-018-6561-9,5
10.1007/s11042-018-6561-9,3
10.1007/s11042-018-6561-9,2
10.1016/j.bspc.2018.07.010,3
10.1016/j.bspc.2018.07.010,2
10.1002/imt2.36,9
10.1002/imt2.36,2
10.1002/imt2.36,5
10.3389/fimmu.2022.871312,5
10.1016/j.cell.2022.02.013,9
10.1016/j.cell.2022.02.013,5
10.2147/JIR.S338053,9
10.2147/JIR.S338053,5
10.4049/jimmunol.2100220,9
10.4049/jimmunol.2100220,5
10.1016/j.ebiom.2021.103329,9
10.1016/j.ebiom.2021.103329,5
10.1001/jama.2020.18936,5
10.1038/s41598-020-68993-1,5
10.1038/s41385-020-0279-5,9
10.1038/s41385-020-0279-5,1
10.1038/s41385-020-0279-5,5
10.5217/ir.2019.00105,9
10.5217/ir.2019.00105,5
10.1007/s41870-023-01459-5,2
10.1007/s10462-023-10433-3,2
10.1109/ICEIC51217.2021.9369796,2
10.1109/CRC51253.2020.9253484,2
10.1109/IEMENTech51367.2020.9270052,2
10.1109/ICIMTech50083.2020.9210946,2
10.1109/CISS.2019.8693047,2
10.1007/978-3-319-77712-2_19,2
10.3390/w14203242,1
10.3390/w14203242,3
10.2139/ssrn.4147221,1
10.2139/ssrn.4147221,5
10.1016/j.neucom.2022.03.014,1
10.1016/j.neucom.2022.03.014,3
10.1016/j.neucom.2022.03.014,2
10.1007/s10661-021-08961-y,1
10.1007/s10661-021-08961-y,2
10.1007/s10661-021-08961-y,3
10.1007/s10661-021-08961-y,5
10.1016/J.JHYDROL.2021.126274,1
10.1016/J.ASEJ.2020.11.011,1
10.3390/a13110300,1
10.3390/a13110300,2
10.1038/s41598-020-76158-3,1
10.1038/s41598-020-76158-3,16
10.1038/s41598-020-76158-3,5
10.1038/s41598-020-76158-3,12
10.1038/s41598-020-76158-3,17
10.1109/SAS58821.2023.10253995,5
10.1109/SAS58821.2023.10253995,2
10.1109/EMBC40787.2023.10340784,2
10.1109/EMBC40787.2023.10340784,3
10.1109/EMBC40787.2023.10340784,5
10.1038/d41586-023-00023-2,2
10.1038/d41586-023-00023-2,5
10.3390/bioengineering10010027,5
10.3390/s22166195,5
10.3390/s22166195,2
10.1097/HJH.0000000000003224,5
10.1093/ehjdh/ztac021,3
10.1093/ehjdh/ztac021,5
10.1016/j.bspc.2021.103404,5
10.1016/j.bspc.2021.103404,3
10.1016/j.bspc.2021.103404,2
10.1016/j.cmpb.2022.106638,5
10.1016/j.cmpb.2022.106638,3
10.1016/j.cmpb.2022.106638,2
10.1007/978-3-030-11012-3_31,2
10.1007/978-3-030-01246-5_44,2
10.1109/ICCVW.2017.163,5
10.1109/ICCVW.2017.163,3
10.1109/ICCVW.2017.163,2
10.1109/CVPR.2016.511,2
10.1109/CVPR.2016.533,11
10.1109/CVPR.2016.533,2
10.1002/lary.24825,5
10.1109/BioCAS.2014.6981663,5
10.1109/BioCAS.2014.6981663,3
10.1109/BioCAS.2014.6981663,2
10.1109/CVPR.2015.7298664,2
10.2478/popets-2021-0046,2
10.1007/978-3-030-34621-8_16,11
10.1007/978-3-030-34621-8_16,2
10.1145/3319535.3363207,2
10.1007/s00145-019-09319-x,11
10.1007/s00145-019-09319-x,2
10.1007/978-3-030-05378-9_19,11
10.1007/978-3-030-05378-9_19,2
10.1145/3196494.3196503,2
10.1007/978-3-319-66399-9_27,2
10.1515/popets-2016-0043,11
10.1515/popets-2016-0043,2
10.1145/2810103.2813651,2
10.1515/nanoph-2024-0025,3
10.1515/nanoph-2024-0025,13
10.1515/nanoph-2024-0025,6
10.1515/nanoph-2024-0025,5
10.1515/nanoph-2023-0906,13
10.1515/nanoph-2023-0906,5
10.1515/nanoph-2023-0824,3
10.1515/nanoph-2023-0824,13
10.1515/nanoph-2023-0824,6
10.1515/nanoph-2023-0824,5
10.1515/nanoph-2023-0881,6
10.1515/nanoph-2023-0881,13
10.1515/nanoph-2023-0881,5
10.1515/nanoph-2024-0001,3
10.1515/nanoph-2024-0001,6
10.1515/nanoph-2024-0001,13
10.1515/nanoph-2024-0001,5
10.1515/nanoph-2023-0882,13
10.1515/nanoph-2023-0882,5
10.1515/nanoph-2023-0769,13
10.1515/nanoph-2023-0769,5
10.1515/nanoph-2023-0869,3
10.1515/nanoph-2023-0869,13
10.1515/nanoph-2023-0869,6
10.1515/nanoph-2023-0869,5
10.1515/nanoph-2023-0826,6
10.1515/nanoph-2023-0826,13
10.1515/nanoph-2023-0826,5
10.1016/0022-2860(76)87025-1,7
10.1002/minf.201800115,6
10.1002/minf.201800115,7
10.1002/minf.201800115,5
10.1002/cmdc.201800309,2
10.1002/cmdc.201800309,7
10.1002/cmdc.201800309,5
10.1186/s13321-018-0296-5,2
10.1186/s13321-018-0296-5,11
10.1186/s13321-018-0296-5,7
10.1186/s13321-018-0296-5,5
10.1002/anie.201709686,2
10.1002/anie.201709686,7
10.1002/anie.201709686,5
10.1039/c7cp04913g,13
10.1039/c7cp04913g,7
10.1039/c7cp04913g,5
10.1039/C7NJ01044C,7
10.1016/j.jadohealth.2020.03.018,4
10.1016/j.jadohealth.2020.03.018,5
10.1123/JCSP.2017-0036,4
10.1123/JCSP.2017-0036,5
10.1016/j.jpeds.2019.04.001,5
10.1089/neu.2018.6161,5
10.1371/journal.pone.0215030,4
10.1371/journal.pone.0215030,5
10.1016/j.jsams.2018.11.003,4
10.1016/j.jsams.2018.11.003,5
10.1017/S0033291719000151,4
10.1017/S0033291719000151,2
10.1017/S0033291719000151,5
10.1016/j.conbuildmat.2024.136938,6
10.1016/j.conbuildmat.2024.136938,3
10.1016/j.jobe.2023.108395,6
10.1016/j.jobe.2023.108395,3
10.1016/j.matpr.2023.04.371,2
10.1016/j.matpr.2023.04.371,6
10.1016/j.matpr.2023.04.371,3
10.3390/en16062628,1
10.3390/en16062628,2
10.3390/en16062628,3
10.1016/j.engstruct.2022.115577,2
10.1016/j.engstruct.2022.115577,3
10.1016/j.net.2023.03.001,3
10.1016/j.cscm.2022.e01573,6
10.1016/j.cscm.2022.e01573,3
10.1016/j.jobe.2022.105146,2
10.1016/j.jobe.2022.105146,6
10.1016/j.jobe.2022.105146,3
10.1109/ASET53988.2022.9734843,1
10.1109/ASET53988.2022.9734843,3
10.1007/s11356-021-13728-6,1
10.1007/s11356-021-13728-6,16
10.1007/s11356-021-13728-6,5
10.1371/journal.pone.0265598,3
10.1371/journal.pone.0265598,5
10.1016/J.NIMB.2021.04.001,1
10.1016/J.NIMB.2021.04.001,7
10.1016/J.NIMB.2021.04.001,5
10.3390/ma14030549,9
10.3390/ma14030549,5
10.1016/J.MICROC.2019.104090,1
10.1016/J.MICROC.2019.104090,7
10.1016/J.MICROC.2019.104090,5
10.1038/s41598-018-37480-z,6
10.1038/s41598-018-37480-z,5
10.1002/XRS.2953,6
10.1002/XRS.2953,13
10.1139/cjpp-2016-0664,9
10.1139/cjpp-2016-0664,1
10.1139/cjpp-2016-0664,5
10.1016/j.bpj.2015.12.017,9
10.1016/j.bpj.2015.12.017,3
10.1016/j.bpj.2015.12.017,6
10.1016/j.bpj.2015.12.017,5
10.48550/arXiv.2203.16928,3
10.48550/arXiv.2203.16928,2
10.1109/INDISCON53343.2021.9582198,2
10.1109/ICASSP39728.2021.9414403,3
10.1109/ICASSP39728.2021.9414403,2
10.1109/KST51265.2021.9415759,2
10.1109/INDICON49873.2020.9342071,3
10.1109/INDICON49873.2020.9342071,11
10.1109/INDICON49873.2020.9342071,20
10.1109/INDICON49873.2020.9342071,2
10.1109/ICASSP39728.2021.9413851,3
10.1109/ICASSP39728.2021.9413851,2
10.1016/j.compeleceng.2022.108025,1
10.1016/j.compeleceng.2022.108025,3
10.1016/j.compeleceng.2022.108025,5
10.1016/j.compeleceng.2022.108025,2
10.1109/ICOEI53556.2022.9777238,2
10.1109/ICOEI53556.2022.9777238,5
10.1007/s00607-022-01064-7,1
10.1007/s00607-022-01064-7,2
10.1007/s00607-022-01064-7,3
10.1007/s00607-022-01064-7,5
10.1007/s00779-021-01596-3,2
10.1007/s00779-021-01596-3,5
10.1109/tits.2020.2988040,3
10.1109/tits.2020.2988040,2
10.1109/MCE.2020.3035520,5
10.1109/MCE.2020.3035520,2
10.1109/TNSE.2020.2982488,12
10.1109/TNSE.2020.2982488,16
10.1109/TNSE.2020.2982488,2
10.1145/3447568.3448530,5
10.1145/3447568.3448530,3
10.1145/3447568.3448530,2
10.1016/j.jceh.2020.04.019,1
10.1016/j.jceh.2020.04.019,2
10.1016/j.jceh.2020.04.019,3
10.1016/j.jceh.2020.04.019,5
10.1111/pan.14564,5
10.1111/joss.12788,22
10.1016/j.trac.2022.116778,9
10.1016/j.trac.2022.116778,6
10.1016/j.trac.2022.116778,7
10.1016/j.trac.2022.116778,3
10.3390/beverages8010015,24
10.3390/pharmaceutics14020420,5
10.1111/anae.15650,5
10.3390/polym14030495,6
10.3390/polym14030495,7
10.3390/polym14030495,5
10.1038/s41390-021-01920-w,5
10.1016/j.xphs.2021.09.002,7
10.1016/j.xphs.2021.09.002,5
10.1248/cpb.c20-00866,2
10.1248/cpb.c20-00866,5
10.1371/journal.pcbi.1004777,11
10.1371/journal.pcbi.1004777,5
10.1371/journal.pcbi.1004777,9
10.1371/journal.pcbi.1004777,2
10.1371/journal.pcbi.1004777,7
10.1002/prot.24979,2
10.1002/prot.24979,5
10.1093/nar/gkv1344,9
10.1093/nar/gkv1344,1
10.1093/nar/gkv1344,5
10.1093/nar/gkv1344,2
10.1002/prot.24801,6
10.1002/prot.24801,13
10.1002/prot.24801,5
10.1002/prot.24801,9
10.1002/prot.24801,2
10.1002/prot.24801,7
10.1093/bioinformatics/btu791,5
10.1093/bioinformatics/btu791,9
10.1093/bioinformatics/btu791,2
10.1371/journal.pcbi.1003889,5
10.1371/journal.pcbi.1003889,9
10.1371/journal.pcbi.1003889,2
10.1093/bioinformatics/btu500,5
10.1093/bioinformatics/btu500,9
10.1093/bioinformatics/btu500,2
10.1002/prot.24427,9
10.1002/prot.24427,2
10.1002/prot.24427,7
10.1002/prot.24427,5
10.1186/1471-2105-15-85,5
10.1186/1471-2105-15-85,9
10.1186/1471-2105-15-85,2
10.1371/journal.pone.0092721,13
10.1371/journal.pone.0092721,11
10.1371/journal.pone.0092721,9
10.1371/journal.pone.0092721,2
10.1371/journal.pone.0092721,5
10.1007/s00134-022-06769-z,5
10.3389/fphys.2022.870657,5
10.1002/eji.202149410,9
10.1002/eji.202149410,5
10.1016/j.intimp.2022.108650,9
10.1016/j.intimp.2022.108650,5
10.1186/s13054-021-03862-5,5
10.3389/fimmu.2021.822068,9
10.3389/fimmu.2021.822068,5
10.1016/j.jad.2021.08.005,9
10.1016/j.jad.2021.08.005,5
10.1016/j.it.2021.04.001,9
10.1016/j.it.2021.04.001,5
10.1007/s12144-022-03625-7,4
10.1007/s12144-022-03625-7,5
10.1007/s00787-022-02060-0,4
10.1007/s00787-022-02060-0,5
10.1007/s00787-022-02032-4,4
10.1007/s00787-022-02032-4,5
10.3390/ijerph19159072,4
10.3390/ijerph19159072,10
10.3390/ijerph19159072,5
10.3389/fpsyt.2022.870128,4
10.3389/fpsyt.2022.870128,5
10.1016/j.copsyc.2022.101349,4
10.1016/j.copsyc.2022.101349,5
10.1177/10547738211065105,4
10.1177/10547738211065105,5
10.1613/jair.816,11
10.1613/jair.816,2
10.1016/b978-1-55860-247-2.50035-8,2
10.1109/ACCESS.2021.3106873,3
10.1109/ACCESS.2021.3106873,2
10.1016/j.net.2020.05.012,3
10.1016/j.net.2020.05.012,2
10.1016/j.comnet.2019.106946,3
10.1016/j.comnet.2019.106946,2
10.1109/TII.2019.2891261,3
10.1109/TII.2019.2891261,2
10.1007/978-3-319-98074-4,2
10.1080/19401493.2018.1498538,1
10.1080/19401493.2018.1498538,3
10.1080/19401493.2018.1498538,2
10.1109/MILCIS.2017.8190422,3
10.1109/MILCIS.2017.8190422,2
10.1145/3093241.3093271,3
10.1145/3093241.3093271,2
10.1109/IUCC-CSS.2016.017,3
10.1109/IUCC-CSS.2016.017,2
10.1109/CIT/IUCC/DASC/PICOM.2015.313,2
10.1109/CIT/IUCC/DASC/PICOM.2015.313,3
10.1038/s41598-018-34753-5,2
10.1038/s41598-018-34753-5,5
10.1186/s12859-018-2400-2,5
10.1186/s12859-018-2400-2,2
10.1093/jamia/ocw165,5
10.1093/jamia/ocw165,9
10.1093/jamia/ocw165,2
10.1073/pnas.1611596113,9
10.1073/pnas.1611596113,5
10.1101/052225,5
10.1101/052225,2
10.1101/052225,9
10.1016/j.cell.2015.12.028,9
10.1016/j.cell.2015.12.028,5
10.1093/bioinformatics/btv164,5
10.1093/bioinformatics/btv164,2
