Paper_DOI,Reviewer_ID
202010.1109/BIBM52615.2021.9669784,1737880.0
202010.1109/BIBM52615.2021.9669784,2340238552.0
202010.1109/BIBM52615.2021.9669784,2339595588.0
201910.1109/BIBM52615.2021.9669784,92795107.0
201910.1109/BIBM52615.2021.9669784,2337955584.0
201910.1109/BIBM52615.2021.9669784,9666956.0
201810.1109/BIBM52615.2021.9669784,2158625346.0
201810.1109/BIBM52615.2021.9669784,2161944199.0
201810.1109/BIBM52615.2021.9669784,1403760145.0
201710.1109/BIBM52615.2021.9669784,2142510590.0
201710.1109/BIBM52615.2021.9669784,39049529.0
201710.1109/BIBM52615.2021.9669784,1829777.0
202310.1002/anbr.202300085,3245425.0
202310.1002/anbr.202300085,9192419.0
202310.1002/anbr.202300085,2281353915.0
202210.1002/anbr.202300085,1683066845.0
202210.1002/anbr.202300085,1972387119.0
202210.1002/anbr.202300085,116480662.0
202310.56083/rcv4n12-124,1387456282.0
202310.56083/rcv4n12-124,2348591192.0
202310.56083/rcv4n12-124,1491777177.0
202210.56083/rcv4n12-124,1710599392.0
202210.56083/rcv4n12-124,2284947993.0
202210.56083/rcv4n12-124,2346815327.0
202010.3991/ijet.v16i16.23405,2233494639.0
202010.3991/ijet.v16i16.23405,143993049.0
202010.3991/ijet.v16i16.23405,3066423.0
201910.3991/ijet.v16i16.23405,91007339.0
201910.3991/ijet.v16i16.23405,8916916.0
201910.3991/ijet.v16i16.23405,146980041.0
202410.3389/fonc.2025.1531465,2306835593.0
202410.3389/fonc.2025.1531465,1581470451.0
202410.3389/fonc.2025.1531465,2148289458.0
202310.3389/fonc.2025.1531465,2218899393.0
202310.3389/fonc.2025.1531465,48189719.0
202310.3389/fonc.2025.1531465,2781033.0
202110.1093/ecco-jcc/jjab232.654,150937537.0
202110.1093/ecco-jcc/jjab232.654,2109624445.0
202110.1093/ecco-jcc/jjab232.654,2142863012.0
202010.1093/ecco-jcc/jjab232.654,115087821.0
202010.1093/ecco-jcc/jjab232.654,1690922.0
202010.1093/ecco-jcc/jjab232.654,2219713159.0
202310.4103/jmss.jmss_47_23,2273150045.0
202310.4103/jmss.jmss_47_23,2218737523.0
202310.4103/jmss.jmss_47_23,150094407.0
202210.4103/jmss.jmss_47_23,2281070963.0
202210.4103/jmss.jmss_47_23,2108710355.0
202210.4103/jmss.jmss_47_23,88157862.0
202310.3389/fpubh.2024.1329704,2298350018.0
202310.3389/fpubh.2024.1329704,2080499728.0
202310.3389/fpubh.2024.1329704,148279379.0
202210.3389/fpubh.2024.1329704,1742192783.0
202210.3389/fpubh.2024.1329704,2112499665.0
202210.3389/fpubh.2024.1329704,2261547695.0
202010.1109/JIOT.2021.3063855,2214180256.0
202010.1109/JIOT.2021.3063855,1410410233.0
202010.1109/JIOT.2021.3063855,145108089.0
201910.1109/JIOT.2021.3063855,14883200.0
201910.1109/JIOT.2021.3063855,2109803227.0
201910.1109/JIOT.2021.3063855,2311457269.0
202110.1109/ICCE53296.2022.9730555,2130037688.0
202110.1109/ICCE53296.2022.9730555,2118765295.0
202110.1109/ICCE53296.2022.9730555,143951888.0
202010.1109/ICCE53296.2022.9730555,1416711090.0
202010.1109/ICCE53296.2022.9730555,2231628284.0
202010.1109/ICCE53296.2022.9730555,2059196521.0
201910.1109/ICCE53296.2022.9730555,2108880610.0
201910.1109/ICCE53296.2022.9730555,31782512.0
201910.1109/ICCE53296.2022.9730555,48326248.0
201810.1109/ICCE53296.2022.9730555,2163558174.0
201810.1109/ICCE53296.2022.9730555,80504310.0
201810.1109/ICCE53296.2022.9730555,2165605386.0
202310.3390/ijerph21050521,1570831201.0
202310.3390/ijerph21050521,3064304.0
202310.3390/ijerph21050521,49170958.0
202210.3390/ijerph21050521,2295156156.0
202210.3390/ijerph21050521,4130329.0
202210.3390/ijerph21050521,2210120738.0
202110.2174/2210676612666220408095913,2290201023.0
202110.2174/2210676612666220408095913,8367866.0
202110.2174/2210676612666220408095913,2249427869.0
202010.2174/2210676612666220408095913,2273972386.0
202010.2174/2210676612666220408095913,1990800.0
202010.2174/2210676612666220408095913,2261674296.0
202310.1101/2024.09.19.613896,6989114.0
202310.1101/2024.09.19.613896,2318352120.0
202310.1101/2024.09.19.613896,2174106987.0
202210.1101/2024.09.19.613896,6989114.0
202210.1101/2024.09.19.613896,41093540.0
202210.1101/2024.09.19.613896,115087821.0
201610.1016/j.bdr.2017.07.002,2166292082.0
201610.1016/j.bdr.2017.07.002,36835448.0
201610.1016/j.bdr.2017.07.002,4417093.0
201510.1016/j.bdr.2017.07.002,2150273358.0
201510.1016/j.bdr.2017.07.002,39956081.0
201510.1016/j.bdr.2017.07.002,14270207.0
201810.1109/ISNCC.2019.8909134,2182250323.0
201810.1109/ISNCC.2019.8909134,101567878.0
201810.1109/ISNCC.2019.8909134,2048652392.0
201710.1109/ISNCC.2019.8909134,1519028170.0
201710.1109/ISNCC.2019.8909134,2152171897.0
201710.1109/ISNCC.2019.8909134,2269053802.0
201610.1109/ISNCC.2019.8909134,2285592618.0
201610.1109/ISNCC.2019.8909134,4152810.0
201610.1109/ISNCC.2019.8909134,2287616606.0
201510.1109/ISNCC.2019.8909134,16686130.0
201510.1109/ISNCC.2019.8909134,2148285161.0
201510.1109/ISNCC.2019.8909134,2152831865.0
202210.30574/ijsra.2023.10.1.0720,7830359.0
202210.30574/ijsra.2023.10.1.0720,2155610656.0
202210.30574/ijsra.2023.10.1.0720,2244333142.0
202110.30574/ijsra.2023.10.1.0720,2174106987.0
202110.30574/ijsra.2023.10.1.0720,49109644.0
202110.30574/ijsra.2023.10.1.0720,51887595.0
202410.1016/j.anucene.2024.110952,2047146307.0
202410.1016/j.anucene.2024.110952,2194789.0
202410.1016/j.anucene.2024.110952,31782512.0
202310.1016/j.anucene.2024.110952,2284527869.0
202310.1016/j.anucene.2024.110952,152163988.0
202310.1016/j.anucene.2024.110952,2740374.0
202110.3390/w14081300,2310440004.0
202110.3390/w14081300,2315228661.0
202110.3390/w14081300,2292205846.0
202010.3390/w14081300,2295453410.0
202010.3390/w14081300,50133881.0
202010.3390/w14081300,2670766.0
202010.3390/s21175948,32917482.0
202010.3390/s21175948,46890734.0
202010.3390/s21175948,35090018.0
201910.3390/s21175948,1805643223.0
201910.3390/s21175948,2343649881.0
201910.3390/s21175948,2006903841.0
201810.3390/s21175948,2092490343.0
201810.3390/s21175948,2109350939.0
201810.3390/s21175948,11939098.0
201710.3390/s21175948,2140204798.0
201710.3390/s21175948,2202631208.0
201710.3390/s21175948,2300527351.0
202110.1016/j.aiig.2022.10.003,50025010.0
202110.1016/j.aiig.2022.10.003,145878509.0
202110.1016/j.aiig.2022.10.003,30616669.0
202010.1016/j.aiig.2022.10.003,2067749358.0
202010.1016/j.aiig.2022.10.003,11219431.0
202010.1016/j.aiig.2022.10.003,2042181142.0
202210.3390/s23031639,2232789714.0
202210.3390/s23031639,2297216848.0
202210.3390/s23031639,2205476726.0
202110.3390/s23031639,2152582807.0
202110.3390/s23031639,2233692059.0
202110.3390/s23031639,2101395648.0
202010.3390/s23031639,3192083.0
202010.3390/s23031639,2284589645.0
202010.3390/s23031639,145181054.0
201910.3390/s23031639,122599430.0
201910.3390/s23031639,2335894151.0
201910.3390/s23031639,7877211.0
202310.1016/j.annonc.2024.10.576,2228971192.0
202310.1016/j.annonc.2024.10.576,40055142.0
202310.1016/j.annonc.2024.10.576,1404538870.0
202210.1016/j.annonc.2024.10.576,2257329877.0
202210.1016/j.annonc.2024.10.576,2006323474.0
202210.1016/j.annonc.2024.10.576,2140343310.0
202210.1155/2023/9853636,39740778.0
202210.1155/2023/9853636,144024945.0
202210.1155/2023/9853636,2156211656.0
202110.1155/2023/9853636,2296471968.0
202110.1155/2023/9853636,2067928143.0
202110.1155/2023/9853636,2007619446.0
202210.1186/s12904-022-01113-0,2279380387.0
202210.1186/s12904-022-01113-0,2328800883.0
202210.1186/s12904-022-01113-0,2265520885.0
202110.1186/s12904-022-01113-0,5672681.0
202110.1186/s12904-022-01113-0,2153683263.0
202110.1186/s12904-022-01113-0,11939098.0
202210.1007/s11416-023-00469-y,9970626.0
202210.1007/s11416-023-00469-y,2110683490.0
202210.1007/s11416-023-00469-y,101256749.0
202110.1007/s11416-023-00469-y,2164735709.0
202110.1007/s11416-023-00469-y,2336246022.0
202110.1007/s11416-023-00469-y,2051920374.0
201010.1109/CISIS.2011.22,1920730459.0
201010.1109/CISIS.2011.22,2108710355.0
201010.1109/CISIS.2011.22,2221070896.0
200910.1109/CISIS.2011.22,153084611.0
200910.1109/CISIS.2011.22,2114240134.0
200910.1109/CISIS.2011.22,93658161.0
200810.1109/CISIS.2011.22,2110134563.0
200810.1109/CISIS.2011.22,2296596406.0
200810.1109/CISIS.2011.22,2278118125.0
200710.1109/CISIS.2011.22,1390799037.0
200710.1109/CISIS.2011.22,26853434.0
200710.1109/CISIS.2011.22,143952661.0
202310.1016/j.heliyon.2024.e30251,144087596.0
202310.1016/j.heliyon.2024.e30251,151238455.0
202310.1016/j.heliyon.2024.e30251,51096188.0
202210.1016/j.heliyon.2024.e30251,38787372.0
202210.1016/j.heliyon.2024.e30251,144979147.0
202210.1016/j.heliyon.2024.e30251,11219431.0
202110.3389/fcell.2022.937761,1700114.0
202110.3389/fcell.2022.937761,1422544691.0
202110.3389/fcell.2022.937761,2229882952.0
202010.3389/fcell.2022.937761,7628331.0
202010.3389/fcell.2022.937761,14270207.0
202010.3389/fcell.2022.937761,2144173938.0
201910.1109/tnse.2020.2968206,153766524.0
201910.1109/tnse.2020.2968206,3472832.0
201910.1109/tnse.2020.2968206,2257038698.0
201810.1109/tnse.2020.2968206,2109700454.0
201810.1109/tnse.2020.2968206,1781565.0
201810.1109/tnse.2020.2968206,2266108395.0
202210.48175/ijarsct-14367,2271867310.0
202210.48175/ijarsct-14367,7487040.0
202210.48175/ijarsct-14367,1387456282.0
202110.48175/ijarsct-14367,16253773.0
202110.48175/ijarsct-14367,2272424983.0
202110.48175/ijarsct-14367,144024945.0
202410.1115/1.4067600,2107991276.0
202410.1115/1.4067600,2266458282.0
202410.1115/1.4067600,2037154938.0
202310.1115/1.4067600,2233545527.0
202310.1115/1.4067600,2297381314.0
202310.1115/1.4067600,2292997789.0
202310.3390/agriculture14111900,144760655.0
202310.3390/agriculture14111900,47029485.0
202310.3390/agriculture14111900,2693824.0
202210.3390/agriculture14111900,13411193.0
202210.3390/agriculture14111900,2171515450.0
202210.3390/agriculture14111900,2284586591.0
202110.1016/j.ejogrb.2022.12.008,3369856.0
202110.1016/j.ejogrb.2022.12.008,2311457269.0
202110.1016/j.ejogrb.2022.12.008,1879115700.0
202010.1016/j.ejogrb.2022.12.008,1746953.0
202010.1016/j.ejogrb.2022.12.008,2117852671.0
202010.1016/j.ejogrb.2022.12.008,145133117.0
201910.1109/TBDATA.2019.2940237,2269508492.0
201910.1109/TBDATA.2019.2940237,2266370545.0
201910.1109/TBDATA.2019.2940237,6670979.0
201810.1109/TBDATA.2019.2940237,2230000137.0
201810.1109/TBDATA.2019.2940237,2872756.0
201810.1109/TBDATA.2019.2940237,2738247.0
202310.1108/lhtn-08-2024-0132,2262083284.0
202310.1108/lhtn-08-2024-0132,2108236750.0
202310.1108/lhtn-08-2024-0132,2070436554.0
202210.1108/lhtn-08-2024-0132,2147518.0
202210.1108/lhtn-08-2024-0132,2425652.0
202210.1108/lhtn-08-2024-0132,1680935.0
201810.1109/SP.2019.00073,40451323.0
201810.1109/SP.2019.00073,38916898.0
201810.1109/SP.2019.00073,31837119.0
201710.1109/SP.2019.00073,46548665.0
201710.1109/SP.2019.00073,
201710.1109/SP.2019.00073,2071621314.0
201610.1109/SP.2019.00073,2156211656.0
201610.1109/SP.2019.00073,2054444791.0
201610.1109/SP.2019.00073,12043454.0
201510.1109/SP.2019.00073,2266312436.0
201510.1109/SP.2019.00073,2269368057.0
201510.1109/SP.2019.00073,47449297.0
202310.1016/j.dt.2024.06.004,1397286739.0
202310.1016/j.dt.2024.06.004,34665814.0
202310.1016/j.dt.2024.06.004,3203932.0
202210.1016/j.dt.2024.06.004,51173141.0
202210.1016/j.dt.2024.06.004,2740374.0
202210.1016/j.dt.2024.06.004,40142650.0
202210.1109/CCWC57344.2023.10099366,1564615923.0
202210.1109/CCWC57344.2023.10099366,2220241357.0
202210.1109/CCWC57344.2023.10099366,3859485.0
202110.1109/CCWC57344.2023.10099366,3385287.0
202110.1109/CCWC57344.2023.10099366,2268201974.0
202110.1109/CCWC57344.2023.10099366,2117920.0
202010.1109/CCWC57344.2023.10099366,7511814.0
202010.1109/CCWC57344.2023.10099366,2110134563.0
202010.1109/CCWC57344.2023.10099366,145339203.0
201910.1109/CCWC57344.2023.10099366,2059358589.0
201910.1109/CCWC57344.2023.10099366,2298350002.0
201910.1109/CCWC57344.2023.10099366,2265685400.0
202310.1002/tox.24230,35065845.0
202310.1002/tox.24230,3174588.0
202310.1002/tox.24230,2269053802.0
202210.1002/tox.24230,2119021052.0
202210.1002/tox.24230,1490938396.0
202210.1002/tox.24230,2213469140.0
189610.1007/s13218-011-0164-1,2208374044.0
189610.1007/s13218-011-0164-1,3249727.0
189610.1007/s13218-011-0164-1,66163686.0
189510.1007/s13218-011-0164-1,1901892.0
189510.1007/s13218-011-0164-1,101158454.0
189510.1007/s13218-011-0164-1,153720396.0
202310.32523/2616-7263-2024-149-4-256-268,5757280.0
202310.32523/2616-7263-2024-149-4-256-268,2214496036.0
202310.32523/2616-7263-2024-149-4-256-268,94014125.0
202210.32523/2616-7263-2024-149-4-256-268,2247769157.0
202210.32523/2616-7263-2024-149-4-256-268,1400529177.0
202210.32523/2616-7263-2024-149-4-256-268,145850486.0
201810.1021/acs.jcim.9b00313,11219431.0
201810.1021/acs.jcim.9b00313,1419056876.0
201810.1021/acs.jcim.9b00313,2152721408.0
201710.1021/acs.jcim.9b00313,2487706.0
201710.1021/acs.jcim.9b00313,2872282.0
201710.1021/acs.jcim.9b00313,2332145446.0
202010.37028/LINGCURE.V5NS1.1348,2310343847.0
202010.37028/LINGCURE.V5NS1.1348,2216906241.0
202010.37028/LINGCURE.V5NS1.1348,2339620028.0
201910.37028/LINGCURE.V5NS1.1348,2071649.0
201910.37028/LINGCURE.V5NS1.1348,70428246.0
201910.37028/LINGCURE.V5NS1.1348,5787084.0
201910.1016/j.euroneuro.2020.03.016,3433997.0
201910.1016/j.euroneuro.2020.03.016,2335088745.0
201910.1016/j.euroneuro.2020.03.016,34839673.0
201810.1016/j.euroneuro.2020.03.016,2346125827.0
201810.1016/j.euroneuro.2020.03.016,2928835.0
201810.1016/j.euroneuro.2020.03.016,2064947354.0
202310.48550/arXiv.2405.15709,2301456917.0
202310.48550/arXiv.2405.15709,2061244539.0
202310.48550/arXiv.2405.15709,1573361268.0
202210.48550/arXiv.2405.15709,93344678.0
202210.48550/arXiv.2405.15709,2144251988.0
202210.48550/arXiv.2405.15709,95119037.0
202110.48550/arXiv.2405.15709,2158038131.0
202110.48550/arXiv.2405.15709,1785004.0
202110.48550/arXiv.2405.15709,2076508.0
202010.48550/arXiv.2405.15709,2196311808.0
202010.48550/arXiv.2405.15709,2082372.0
202010.48550/arXiv.2405.15709,2202449026.0
202110.1055/a-1885-1697,2146249261.0
202110.1055/a-1885-1697,151177228.0
202110.1055/a-1885-1697,66195683.0
202010.1055/a-1885-1697,10672325.0
202010.1055/a-1885-1697,2109803227.0
202010.1055/a-1885-1697,3013365.0
201410.7717/peerj.1425,2109097712.0
201410.7717/peerj.1425,2242968744.0
201410.7717/peerj.1425,1699881.0
201310.7717/peerj.1425,48973295.0
201310.7717/peerj.1425,69938484.0
201310.7717/peerj.1425,48512538.0
201210.4018/ijsda.2013100103,2111964.0
201210.4018/ijsda.2013100103,145809333.0
201210.4018/ijsda.2013100103,2144279693.0
201110.4018/ijsda.2013100103,2208477977.0
201110.4018/ijsda.2013100103,2150604621.0
201110.4018/ijsda.2013100103,2108236750.0
202310.1049/rpg2.12985,48808283.0
202310.1049/rpg2.12985,35432676.0
202310.1049/rpg2.12985,2257021137.0
202210.1049/rpg2.12985,4417093.0
202210.1049/rpg2.12985,2222176832.0
202210.1049/rpg2.12985,1911979413.0
202310.1109/BigData62323.2024.10825786,1685959.0
202310.1109/BigData62323.2024.10825786,2265261793.0
202310.1109/BigData62323.2024.10825786,143847044.0
202210.1109/BigData62323.2024.10825786,2216348121.0
202210.1109/BigData62323.2024.10825786,1699881.0
202210.1109/BigData62323.2024.10825786,2206675449.0
202110.1109/BigData62323.2024.10825786,94186560.0
202110.1109/BigData62323.2024.10825786,2292301726.0
202110.1109/BigData62323.2024.10825786,2191158069.0
202010.1109/BigData62323.2024.10825786,2261955274.0
202010.1109/BigData62323.2024.10825786,2291342962.0
202010.1109/BigData62323.2024.10825786,1401958189.0
202110.1109/ACCESS.2022.3167058,2257037559.0
202110.1109/ACCESS.2022.3167058,1937193.0
202110.1109/ACCESS.2022.3167058,2004489925.0
202010.1109/ACCESS.2022.3167058,2233502815.0
202010.1109/ACCESS.2022.3167058,2326364376.0
202010.1109/ACCESS.2022.3167058,2109350939.0
202310.3389/fimmu.2024.1461424,1727578.0
202310.3389/fimmu.2024.1461424,1690922.0
202310.3389/fimmu.2024.1461424,143986637.0
202210.3389/fimmu.2024.1461424,2328800883.0
202210.3389/fimmu.2024.1461424,40564012.0
202210.3389/fimmu.2024.1461424,104322455.0
201710.1038/s41598-018-34671-6,2198772665.0
201710.1038/s41598-018-34671-6,2152625840.0
201710.1038/s41598-018-34671-6,1403267048.0
201610.1038/s41598-018-34671-6,2182253077.0
201610.1038/s41598-018-34671-6,51266051.0
201610.1038/s41598-018-34671-6,2265473695.0
201810.3390/ijerph16142598,2209387409.0
201810.3390/ijerph16142598,49170958.0
201810.3390/ijerph16142598,35265720.0
201710.3390/ijerph16142598,2163321391.0
201710.3390/ijerph16142598,2111408223.0
201710.3390/ijerph16142598,70562914.0
202110.1016/j.cor.2022.105897,2266393147.0
202110.1016/j.cor.2022.105897,34902423.0
202110.1016/j.cor.2022.105897,2271867310.0
202010.1016/j.cor.2022.105897,123142377.0
202010.1016/j.cor.2022.105897,2308760392.0
202010.1016/j.cor.2022.105897,2215638520.0
202210.3390/electronics12122715,2296596406.0
202210.3390/electronics12122715,14692701.0
202210.3390/electronics12122715,82032835.0
202110.3390/electronics12122715,2682409.0
202110.3390/electronics12122715,1972387119.0
202110.3390/electronics12122715,1516927215.0
202210.29207/joseit.v2i2.5460,2067928143.0
202210.29207/joseit.v2i2.5460,30772377.0
202210.29207/joseit.v2i2.5460,49170958.0
202110.29207/joseit.v2i2.5460,2006589459.0
202110.29207/joseit.v2i2.5460,2167693417.0
202110.29207/joseit.v2i2.5460,80504310.0
201710.1007/978-3-030-03146-6_44,2269072872.0
201710.1007/978-3-030-03146-6_44,2335894174.0
201710.1007/978-3-030-03146-6_44,3064304.0
201610.1007/978-3-030-03146-6_44,2310193780.0
201610.1007/978-3-030-03146-6_44,2047146307.0
201610.1007/978-3-030-03146-6_44,2548834.0
201510.1007/978-3-030-03146-6_44,2181487848.0
201510.1007/978-3-030-03146-6_44,2335889430.0
201510.1007/978-3-030-03146-6_44,36319017.0
201410.1007/978-3-030-03146-6_44,2060649722.0
201410.1007/978-3-030-03146-6_44,2268068260.0
201410.1007/978-3-030-03146-6_44,2109222502.0
202310.1109/ISCIT63075.2024.10793695,2299704072.0
202310.1109/ISCIT63075.2024.10793695,2216437260.0
202310.1109/ISCIT63075.2024.10793695,3282877.0
202210.1109/ISCIT63075.2024.10793695,40897319.0
202210.1109/ISCIT63075.2024.10793695,1840964.0
202210.1109/ISCIT63075.2024.10793695,2109659064.0
202110.1109/ISCIT63075.2024.10793695,34356999.0
202110.1109/ISCIT63075.2024.10793695,1691577.0
202110.1109/ISCIT63075.2024.10793695,1490934493.0
202010.1109/ISCIT63075.2024.10793695,2781033.0
202010.1109/ISCIT63075.2024.10793695,2296838366.0
202010.1109/ISCIT63075.2024.10793695,2280516752.0
202310.1088/1674-1056/ad4328,7324583.0
202310.1088/1674-1056/ad4328,2284749528.0
202310.1088/1674-1056/ad4328,2343932648.0
202210.1088/1674-1056/ad4328,6887512.0
202210.1088/1674-1056/ad4328,1416618214.0
202210.1088/1674-1056/ad4328,34996735.0
202210.1002/aisy.202300402,1686270.0
202210.1002/aisy.202300402,2165858397.0
202210.1002/aisy.202300402,39473012.0
202110.1002/aisy.202300402,40902088.0
202110.1002/aisy.202300402,123142377.0
202110.1002/aisy.202300402,1388683738.0
201910.1109/RoEduNet51892.2020.9324855,2279481335.0
201910.1109/RoEduNet51892.2020.9324855,2056721044.0
201910.1109/RoEduNet51892.2020.9324855,2299989225.0
201810.1109/RoEduNet51892.2020.9324855,9208557.0
201810.1109/RoEduNet51892.2020.9324855,3327515.0
201810.1109/RoEduNet51892.2020.9324855,2133231714.0
201710.1109/RoEduNet51892.2020.9324855,36997065.0
201710.1109/RoEduNet51892.2020.9324855,2109496569.0
201710.1109/RoEduNet51892.2020.9324855,2296838945.0
201610.1109/RoEduNet51892.2020.9324855,150924838.0
201610.1109/RoEduNet51892.2020.9324855,100524882.0
201610.1109/RoEduNet51892.2020.9324855,2073500077.0
202110.1126/science.add8258,2349478.0
202110.1126/science.add8258,31249935.0
202110.1126/science.add8258,2298724424.0
202010.1126/science.add8258,38746648.0
202010.1126/science.add8258,2133475009.0
202010.1126/science.add8258,73773344.0
201910.1007/s10909-020-02545-9,35009947.0
201910.1007/s10909-020-02545-9,39724649.0
201910.1007/s10909-020-02545-9,1795113375.0
201810.1007/s10909-020-02545-9,2072374033.0
201810.1007/s10909-020-02545-9,2260631065.0
201810.1007/s10909-020-02545-9,13288046.0
200410.1109/TENCON.2005.300837,2170670021.0
200410.1109/TENCON.2005.300837,1412797280.0
200410.1109/TENCON.2005.300837,91404302.0
200310.1109/TENCON.2005.300837,104810796.0
200310.1109/TENCON.2005.300837,30772377.0
200310.1109/TENCON.2005.300837,2269408279.0
200210.1109/TENCON.2005.300837,47389722.0
200210.1109/TENCON.2005.300837,3174588.0
200210.1109/TENCON.2005.300837,2266311322.0
200110.1109/TENCON.2005.300837,2063178.0
200110.1109/TENCON.2005.300837,2280278661.0
200110.1109/TENCON.2005.300837,2231628284.0
202110.1109/INDIN51773.2022.9976072,34305015.0
202110.1109/INDIN51773.2022.9976072,144161686.0
202110.1109/INDIN51773.2022.9976072,2297508664.0
202010.1109/INDIN51773.2022.9976072,1394920907.0
202010.1109/INDIN51773.2022.9976072,2221574965.0
202010.1109/INDIN51773.2022.9976072,83646049.0
201910.1109/INDIN51773.2022.9976072,144674044.0
201910.1109/INDIN51773.2022.9976072,10128489.0
201910.1109/INDIN51773.2022.9976072,2336154363.0
201810.1109/INDIN51773.2022.9976072,2278942280.0
201810.1109/INDIN51773.2022.9976072,121902253.0
201810.1109/INDIN51773.2022.9976072,10394554.0
201710.1109/SNAMS.2018.8554834,2271867310.0
201710.1109/SNAMS.2018.8554834,66904290.0
201710.1109/SNAMS.2018.8554834,11839298.0
201610.1109/SNAMS.2018.8554834,4741578.0
201610.1109/SNAMS.2018.8554834,143952661.0
201610.1109/SNAMS.2018.8554834,2316469886.0
201510.1109/SNAMS.2018.8554834,2296596406.0
201510.1109/SNAMS.2018.8554834,2307745696.0
201510.1109/SNAMS.2018.8554834,2335889430.0
201410.1109/SNAMS.2018.8554834,2116602.0
201410.1109/SNAMS.2018.8554834,2199526835.0
201410.1109/SNAMS.2018.8554834,10777819.0
202010.1021/acs.jpca.1c09984,1914208.0
202010.1021/acs.jpca.1c09984,2119304199.0
202010.1021/acs.jpca.1c09984,30681780.0
201910.1021/acs.jpca.1c09984,4727895.0
201910.1021/acs.jpca.1c09984,2872287.0
201910.1021/acs.jpca.1c09984,10300985.0
202210.3390/ijfs11030094,73501214.0
202210.3390/ijfs11030094,2335146575.0
202210.3390/ijfs11030094,2171515450.0
202110.3390/ijfs11030094,1570831201.0
202110.3390/ijfs11030094,2238575287.0
202110.3390/ijfs11030094,2296581198.0
202210.1109/M2VIP58386.2023.10413402,2314444012.0
202210.1109/M2VIP58386.2023.10413402,2298073764.0
