DOI,Author_ID,Corresponding
202210.4103/jmss.jmss_47_23,2333741325,False
202210.4103/jmss.jmss_47_23,5962535,False
202210.4103/jmss.jmss_47_23,147414513,False
202210.4103/jmss.jmss_47_23,2308773186,False
10.3389/fpubh.2024.1329704,2290936508,True
10.3389/fpubh.2024.1329704,2290863914,False
10.3389/fpubh.2024.1329704,2290849926,False
10.3389/fpubh.2024.1329704,2291410971,False
202310.3389/fpubh.2024.1329704,2290936508,True
202310.3389/fpubh.2024.1329704,2290863914,False
202310.3389/fpubh.2024.1329704,2290849926,False
202310.3389/fpubh.2024.1329704,2291410971,False
202210.3389/fpubh.2024.1329704,2290936508,True
202210.3389/fpubh.2024.1329704,2290863914,False
202210.3389/fpubh.2024.1329704,2290849926,False
202210.3389/fpubh.2024.1329704,2291410971,False
10.1109/JIOT.2021.3063855,2056721044,True
10.1109/JIOT.2021.3063855,46380550,False
10.1109/JIOT.2021.3063855,2157325472,False
10.1109/JIOT.2021.3063855,8550973,False
10.1109/JIOT.2021.3063855,40245505,False
202010.1109/JIOT.2021.3063855,2056721044,True
202010.1109/JIOT.2021.3063855,46380550,False
202010.1109/JIOT.2021.3063855,2157325472,False
202010.1109/JIOT.2021.3063855,8550973,False
202010.1109/JIOT.2021.3063855,40245505,False
201910.1109/JIOT.2021.3063855,2056721044,True
201910.1109/JIOT.2021.3063855,46380550,False
201910.1109/JIOT.2021.3063855,2157325472,False
201910.1109/JIOT.2021.3063855,8550973,False
201910.1109/JIOT.2021.3063855,40245505,False
10.1109/ICCE53296.2022.9730555,2159008991,True
10.1109/ICCE53296.2022.9730555,2159011732,False
10.1109/ICCE53296.2022.9730555,1936237,False
202110.1109/ICCE53296.2022.9730555,2159008991,True
202110.1109/ICCE53296.2022.9730555,2159011732,False
202110.1109/ICCE53296.2022.9730555,1936237,False
202010.1109/ICCE53296.2022.9730555,2159008991,True
202010.1109/ICCE53296.2022.9730555,2159011732,False
202010.1109/ICCE53296.2022.9730555,1936237,False
201910.1109/ICCE53296.2022.9730555,2159008991,True
201910.1109/ICCE53296.2022.9730555,2159011732,False
201910.1109/ICCE53296.2022.9730555,1936237,False
201810.1109/ICCE53296.2022.9730555,2159008991,True
201810.1109/ICCE53296.2022.9730555,2159011732,False
201810.1109/ICCE53296.2022.9730555,1936237,False
10.3390/ijerph21050521,2298076784,True
10.3390/ijerph21050521,1904651437,False
10.3390/ijerph21050521,14261718,False
10.3390/ijerph21050521,2284586591,False
10.3390/ijerph21050521,2298188269,False
10.3390/ijerph21050521,2298187711,False
10.3390/ijerph21050521,2276418397,False
202310.3390/ijerph21050521,2298076784,True
202310.3390/ijerph21050521,1904651437,False
202310.3390/ijerph21050521,14261718,False
202310.3390/ijerph21050521,2284586591,False
202310.3390/ijerph21050521,2298188269,False
202310.3390/ijerph21050521,2298187711,False
202310.3390/ijerph21050521,2276418397,False
202210.3390/ijerph21050521,2298076784,True
202210.3390/ijerph21050521,1904651437,False
202210.3390/ijerph21050521,14261718,False
202210.3390/ijerph21050521,2284586591,False
202210.3390/ijerph21050521,2298188269,False
202210.3390/ijerph21050521,2298187711,False
202210.3390/ijerph21050521,2276418397,False
10.2174/2210676612666220408095913,2152950465,True
10.2174/2210676612666220408095913,2143164142,False
10.2174/2210676612666220408095913,2162152527,False
10.2174/2210676612666220408095913,2151682065,False
202110.2174/2210676612666220408095913,2152950465,True
202110.2174/2210676612666220408095913,2143164142,False
202110.2174/2210676612666220408095913,2162152527,False
202110.2174/2210676612666220408095913,2151682065,False
202010.2174/2210676612666220408095913,2152950465,True
202010.2174/2210676612666220408095913,2143164142,False
202010.2174/2210676612666220408095913,2162152527,False
202010.2174/2210676612666220408095913,2151682065,False
10.1101/2024.09.19.613896,2279990447,True
10.1101/2024.09.19.613896,2279991537,False
10.1101/2024.09.19.613896,2279990390,False
202310.1101/2024.09.19.613896,2279990447,True
202310.1101/2024.09.19.613896,2279991537,False
202310.1101/2024.09.19.613896,2279990390,False
202210.1101/2024.09.19.613896,2279990447,True
202210.1101/2024.09.19.613896,2279991537,False
202210.1101/2024.09.19.613896,2279990390,False
10.1016/j.bdr.2017.07.002,32034584,True
10.1016/j.bdr.2017.07.002,48009587,False
201610.1016/j.bdr.2017.07.002,32034584,True
201610.1016/j.bdr.2017.07.002,48009587,False
201510.1016/j.bdr.2017.07.002,32034584,True
201510.1016/j.bdr.2017.07.002,48009587,False
10.1109/ISNCC.2019.8909134,2146419472,True
10.1109/ISNCC.2019.8909134,3127521,False
201810.1109/ISNCC.2019.8909134,2146419472,True
201810.1109/ISNCC.2019.8909134,3127521,False
201710.1109/ISNCC.2019.8909134,2146419472,True
201710.1109/ISNCC.2019.8909134,3127521,False
201610.1109/ISNCC.2019.8909134,2146419472,True
201610.1109/ISNCC.2019.8909134,3127521,False
201510.1109/ISNCC.2019.8909134,2146419472,True
201510.1109/ISNCC.2019.8909134,3127521,False
10.30574/ijsra.2023.10.1.0720,2222176832,True
10.30574/ijsra.2023.10.1.0720,2240045681,False
10.30574/ijsra.2023.10.1.0720,2240048305,False
10.30574/ijsra.2023.10.1.0720,2222176836,False
202210.30574/ijsra.2023.10.1.0720,2222176832,True
202210.30574/ijsra.2023.10.1.0720,2240045681,False
202210.30574/ijsra.2023.10.1.0720,2240048305,False
202210.30574/ijsra.2023.10.1.0720,2222176836,False
202110.30574/ijsra.2023.10.1.0720,2222176832,True
202110.30574/ijsra.2023.10.1.0720,2240045681,False
202110.30574/ijsra.2023.10.1.0720,2240048305,False
202110.30574/ijsra.2023.10.1.0720,2222176836,False
10.1016/j.anucene.2024.110952,2318742911,True
10.1016/j.anucene.2024.110952,2324606564,False
10.1016/j.anucene.2024.110952,2302582592,False
10.1016/j.anucene.2024.110952,2324365543,False
202410.1016/j.anucene.2024.110952,2318742911,True
202410.1016/j.anucene.2024.110952,2324606564,False
202410.1016/j.anucene.2024.110952,2302582592,False
202410.1016/j.anucene.2024.110952,2324365543,False
202310.1016/j.anucene.2024.110952,2318742911,True
202310.1016/j.anucene.2024.110952,2324606564,False
202310.1016/j.anucene.2024.110952,2302582592,False
202310.1016/j.anucene.2024.110952,2324365543,False
10.3390/w14081300,9970626,True
10.3390/w14081300,2163285251,False
10.3390/w14081300,2163292705,False
10.3390/w14081300,2065465713,False
10.3390/w14081300,2055356924,False
202110.3390/w14081300,9970626,True
202110.3390/w14081300,2163285251,False
202110.3390/w14081300,2163292705,False
202110.3390/w14081300,2065465713,False
202110.3390/w14081300,2055356924,False
202010.3390/w14081300,9970626,True
202010.3390/w14081300,2163285251,False
202010.3390/w14081300,2163292705,False
202010.3390/w14081300,2065465713,False
202010.3390/w14081300,2055356924,False
10.3390/s21175948,145298798,True
10.3390/s21175948,30772377,False
10.3390/s21175948,21058844,False
10.3390/s21175948,13288046,False
202010.3390/s21175948,145298798,True
202010.3390/s21175948,30772377,False
202010.3390/s21175948,21058844,False
202010.3390/s21175948,13288046,False
201910.3390/s21175948,145298798,True
201910.3390/s21175948,30772377,False
201910.3390/s21175948,21058844,False
201910.3390/s21175948,13288046,False
201810.3390/s21175948,145298798,True
201810.3390/s21175948,30772377,False
201810.3390/s21175948,21058844,False
201810.3390/s21175948,13288046,False
201710.3390/s21175948,145298798,True
201710.3390/s21175948,30772377,False
201710.3390/s21175948,21058844,False
201710.3390/s21175948,13288046,False
10.1016/j.aiig.2022.10.003,2116047177,True
10.1016/j.aiig.2022.10.003,1970873187,False
10.1016/j.aiig.2022.10.003,107675320,False
10.1016/j.aiig.2022.10.003,9662996,False
202110.1016/j.aiig.2022.10.003,2116047177,True
202110.1016/j.aiig.2022.10.003,1970873187,False
202110.1016/j.aiig.2022.10.003,107675320,False
202110.1016/j.aiig.2022.10.003,9662996,False
202010.1016/j.aiig.2022.10.003,2116047177,True
202010.1016/j.aiig.2022.10.003,1970873187,False
202010.1016/j.aiig.2022.10.003,107675320,False
202010.1016/j.aiig.2022.10.003,9662996,False
10.3390/s23031639,2204340369,True
10.3390/s23031639,1873244,False
10.3390/s23031639,3401692,False
10.3390/s23031639,143627888,False
10.3390/s23031639,1392623159,False
10.3390/s23031639,1691577,False
202210.3390/s23031639,2204340369,True
202210.3390/s23031639,1873244,False
202210.3390/s23031639,3401692,False
202210.3390/s23031639,143627888,False
202210.3390/s23031639,1392623159,False
202210.3390/s23031639,1691577,False
202110.3390/s23031639,2204340369,True
202110.3390/s23031639,1873244,False
202110.3390/s23031639,3401692,False
202110.3390/s23031639,143627888,False
202110.3390/s23031639,1392623159,False
202110.3390/s23031639,1691577,False
202010.3390/s23031639,2204340369,True
202010.3390/s23031639,1873244,False
202010.3390/s23031639,3401692,False
202010.3390/s23031639,143627888,False
202010.3390/s23031639,1392623159,False
202010.3390/s23031639,1691577,False
201910.3390/s23031639,2204340369,True
201910.3390/s23031639,1873244,False
201910.3390/s23031639,3401692,False
201910.3390/s23031639,143627888,False
201910.3390/s23031639,1392623159,False
201910.3390/s23031639,1691577,False
10.1016/j.annonc.2024.10.576,2334520014,True
10.1016/j.annonc.2024.10.576,2335150806,False
10.1016/j.annonc.2024.10.576,2334500925,False
202310.1016/j.annonc.2024.10.576,2334520014,True
202310.1016/j.annonc.2024.10.576,2335150806,False
202310.1016/j.annonc.2024.10.576,2334500925,False
202210.1016/j.annonc.2024.10.576,2334520014,True
202210.1016/j.annonc.2024.10.576,2335150806,False
202210.1016/j.annonc.2024.10.576,2334500925,False
10.1155/2023/9853636,2191158069,True
202210.1155/2023/9853636,2191158069,True
202110.1155/2023/9853636,2191158069,True
10.1186/s12904-022-01113-0,6641675,True
10.1186/s12904-022-01113-0,2162331407,False
10.1186/s12904-022-01113-0,47036346,False
10.1186/s12904-022-01113-0,104322455,False
10.1186/s12904-022-01113-0,2000725526,False
10.1186/s12904-022-01113-0,2165605386,False
10.1186/s12904-022-01113-0,17207036,False
10.1186/s12904-022-01113-0,6622202,False
202210.1186/s12904-022-01113-0,6641675,True
202210.1186/s12904-022-01113-0,2162331407,False
202210.1186/s12904-022-01113-0,47036346,False
202210.1186/s12904-022-01113-0,104322455,False
202210.1186/s12904-022-01113-0,2000725526,False
202210.1186/s12904-022-01113-0,2165605386,False
202210.1186/s12904-022-01113-0,17207036,False
202210.1186/s12904-022-01113-0,6622202,False
202110.1186/s12904-022-01113-0,6641675,True
202110.1186/s12904-022-01113-0,2162331407,False
202110.1186/s12904-022-01113-0,47036346,False
202110.1186/s12904-022-01113-0,104322455,False
202110.1186/s12904-022-01113-0,2000725526,False
202110.1186/s12904-022-01113-0,2165605386,False
202110.1186/s12904-022-01113-0,17207036,False
202110.1186/s12904-022-01113-0,6622202,False
10.1007/s11416-023-00469-y,2152469879,True
10.1007/s11416-023-00469-y,2265207018,False
10.1007/s11416-023-00469-y,2208477977,False
202210.1007/s11416-023-00469-y,2152469879,True
202210.1007/s11416-023-00469-y,2265207018,False
202210.1007/s11416-023-00469-y,2208477977,False
202110.1007/s11416-023-00469-y,2152469879,True
202110.1007/s11416-023-00469-y,2265207018,False
202110.1007/s11416-023-00469-y,2208477977,False
10.1109/CISIS.2011.22,1704423,True
10.1109/CISIS.2011.22,1679888,False
10.1109/CISIS.2011.22,1700821,False
10.1109/CISIS.2011.22,1725650,False
201010.1109/CISIS.2011.22,1704423,True
201010.1109/CISIS.2011.22,1679888,False
201010.1109/CISIS.2011.22,1700821,False
201010.1109/CISIS.2011.22,1725650,False
200910.1109/CISIS.2011.22,1704423,True
200910.1109/CISIS.2011.22,1679888,False
200910.1109/CISIS.2011.22,1700821,False
200910.1109/CISIS.2011.22,1725650,False
200810.1109/CISIS.2011.22,1704423,True
200810.1109/CISIS.2011.22,1679888,False
200810.1109/CISIS.2011.22,1700821,False
200810.1109/CISIS.2011.22,1725650,False
200710.1109/CISIS.2011.22,1704423,True
200710.1109/CISIS.2011.22,1679888,False
200710.1109/CISIS.2011.22,1700821,False
200710.1109/CISIS.2011.22,1725650,False
10.1016/j.heliyon.2024.e30251,66163686,True
10.1016/j.heliyon.2024.e30251,2055509,False
202310.1016/j.heliyon.2024.e30251,66163686,True
202310.1016/j.heliyon.2024.e30251,2055509,False
202210.1016/j.heliyon.2024.e30251,66163686,True
202210.1016/j.heliyon.2024.e30251,2055509,False
10.3389/fcell.2022.937761,113269027,True
10.3389/fcell.2022.937761,46174709,False
10.3389/fcell.2022.937761,10777819,False
10.3389/fcell.2022.937761,3249727,False
10.3389/fcell.2022.937761,32240593,False
202110.3389/fcell.2022.937761,113269027,True
202110.3389/fcell.2022.937761,46174709,False
202110.3389/fcell.2022.937761,10777819,False
202110.3389/fcell.2022.937761,3249727,False
202110.3389/fcell.2022.937761,32240593,False
202010.3389/fcell.2022.937761,113269027,True
202010.3389/fcell.2022.937761,46174709,False
202010.3389/fcell.2022.937761,10777819,False
202010.3389/fcell.2022.937761,3249727,False
202010.3389/fcell.2022.937761,32240593,False
10.1109/tnse.2020.2968206,2149869703,True
10.1109/tnse.2020.2968206,2144134706,False
10.1109/tnse.2020.2968206,2118095747,False
10.1109/tnse.2020.2968206,2146309367,False
10.1109/tnse.2020.2968206,34665814,False
10.1109/tnse.2020.2968206,2798354,False
201910.1109/tnse.2020.2968206,2149869703,True
201910.1109/tnse.2020.2968206,2144134706,False
201910.1109/tnse.2020.2968206,2118095747,False
201910.1109/tnse.2020.2968206,2146309367,False
201910.1109/tnse.2020.2968206,34665814,False
201910.1109/tnse.2020.2968206,2798354,False
201810.1109/tnse.2020.2968206,2149869703,True
201810.1109/tnse.2020.2968206,2144134706,False
201810.1109/tnse.2020.2968206,2118095747,False
201810.1109/tnse.2020.2968206,2146309367,False
201810.1109/tnse.2020.2968206,34665814,False
201810.1109/tnse.2020.2968206,2798354,False
10.48175/ijarsct-14367,2279381005,True
10.48175/ijarsct-14367,2260526599,False
10.48175/ijarsct-14367,2260528322,False
10.48175/ijarsct-14367,2278545107,False
10.48175/ijarsct-14367,2279380387,False
202210.48175/ijarsct-14367,2279381005,True
202210.48175/ijarsct-14367,2260526599,False
202210.48175/ijarsct-14367,2260528322,False
202210.48175/ijarsct-14367,2278545107,False
202210.48175/ijarsct-14367,2279380387,False
202110.48175/ijarsct-14367,2279381005,True
202110.48175/ijarsct-14367,2260526599,False
202110.48175/ijarsct-14367,2260528322,False
202110.48175/ijarsct-14367,2278545107,False
202110.48175/ijarsct-14367,2279380387,False
10.1115/1.4067600,2004489925,True
10.1115/1.4067600,2248086878,False
10.1115/1.4067600,2339620028,False
10.1115/1.4067600,2256195344,False
202410.1115/1.4067600,2004489925,True
202410.1115/1.4067600,2248086878,False
202410.1115/1.4067600,2339620028,False
202410.1115/1.4067600,2256195344,False
202310.1115/1.4067600,2004489925,True
202310.1115/1.4067600,2248086878,False
202310.1115/1.4067600,2339620028,False
202310.1115/1.4067600,2256195344,False
10.3390/agriculture14111900,2328457063,True
10.3390/agriculture14111900,2181382810,False
10.3390/agriculture14111900,2328271931,False
10.3390/agriculture14111900,2295873742,False
10.3390/agriculture14111900,2328099286,False
10.3390/agriculture14111900,2328219368,False
10.3390/agriculture14111900,2328800883,False
10.3390/agriculture14111900,2329139801,False
10.3390/agriculture14111900,2319523838,False
10.3390/agriculture14111900,2267774398,False
202310.3390/agriculture14111900,2328457063,True
202310.3390/agriculture14111900,2181382810,False
202310.3390/agriculture14111900,2328271931,False
202310.3390/agriculture14111900,2295873742,False
202310.3390/agriculture14111900,2328099286,False
202310.3390/agriculture14111900,2328219368,False
202310.3390/agriculture14111900,2328800883,False
202310.3390/agriculture14111900,2329139801,False
202310.3390/agriculture14111900,2319523838,False
202310.3390/agriculture14111900,2267774398,False
202210.3390/agriculture14111900,2328457063,True
